season,player_name,position,current_team,destination_team,current_standing,destination_standing,player_rating,destination_player_rating,team_improvement,player_gap,acceptance_score,recommendation_score
2025,DaQuan Jeffries,SG,Charlotte Hornets,Brooklyn Nets,28,25,-0.276,0.95,0.383,1.225,0.832,0.563
2025,DaQuan Jeffries,SG,Charlotte Hornets,Philadelphia 76ers,28,26,-0.276,1.127,0.325,1.403,0.81,0.519
2025,DaQuan Jeffries,SG,Charlotte Hornets,New Orleans Pelicans,28,27,-0.276,0.263,0.047,0.538,0.922,0.397
2025,Dario Šarić,C,Denver Nuggets,Oklahoma City Thunder,8,1,-1.165,1.018,1.194,2.182,0.721,1.004
2025,Dario Šarić,C,Denver Nuggets,Cleveland Cavaliers,8,2,-1.165,0.96,0.863,2.124,0.727,0.808
2025,Dario Šarić,C,Denver Nuggets,Boston Celtics,8,3,-1.165,0.929,0.764,2.094,0.73,0.751
2025,Dario Šarić,C,Denver Nuggets,Houston Rockets,8,4,-1.165,0.807,0.28,1.972,0.744,0.466
2025,Dario Šarić,C,Denver Nuggets,New York Knicks,8,5,-1.165,1.332,0.173,2.497,0.688,0.379
2025,Dario Šarić,C,Denver Nuggets,Los Angeles Clippers,8,9,-1.165,1.266,0.052,2.43,0.695,0.309
2025,Dario Šarić,C,Denver Nuggets,Indiana Pacers,8,6,-1.165,0.754,0.014,1.919,0.75,0.308
2025,Dariq Whitehead,SF,Brooklyn Nets,Oklahoma City Thunder,25,1,-0.505,0.332,2.966,0.837,0.882,2.132
2025,Dariq Whitehead,SF,Brooklyn Nets,Cleveland Cavaliers,25,2,-0.505,0.475,2.635,0.98,0.863,1.926
2025,Dariq Whitehead,SF,Brooklyn Nets,Boston Celtics,25,3,-0.505,1.283,2.536,1.788,0.765,1.828
2025,Dariq Whitehead,SF,Brooklyn Nets,Houston Rockets,25,4,-0.505,1.573,2.052,2.078,0.732,1.524
2025,Dariq Whitehead,SF,Brooklyn Nets,New York Knicks,25,5,-0.505,0.764,1.945,1.269,0.827,1.498
2025,Dariq Whitehead,SF,Brooklyn Nets,Minnesota Timberwolves,25,10,-0.505,-0.433,1.765,0.071,0.989,1.455
2025,Dariq Whitehead,SF,Brooklyn Nets,Indiana Pacers,25,6,-0.505,0.534,1.786,1.039,0.856,1.414
2025,Dariq Whitehead,SF,Brooklyn Nets,Los Angeles Clippers,25,9,-0.505,1.392,1.824,1.896,0.752,1.395
2025,Dariq Whitehead,SF,Brooklyn Nets,Denver Nuggets,25,8,-0.505,0.927,1.772,1.432,0.807,1.386
2025,Dariq Whitehead,SF,Brooklyn Nets,Los Angeles Lakers,25,7,-0.505,2.119,1.694,2.624,0.675,1.286
2025,Dariq Whitehead,SF,Brooklyn Nets,Milwaukee Bucks,25,11,-0.505,0.667,1.559,1.172,0.839,1.271
2025,Dariq Whitehead,SF,Brooklyn Nets,Golden State Warriors,25,12,-0.505,1.484,1.572,1.989,0.742,1.24
2025,Dariq Whitehead,SF,Brooklyn Nets,Detroit Pistons,25,14,-0.505,0.84,1.322,1.345,0.817,1.12
2025,Dariq Whitehead,SF,Brooklyn Nets,Orlando Magic,25,15,-0.505,1.486,1.141,1.991,0.742,0.981
2025,Dariq Whitehead,SF,Brooklyn Nets,Sacramento Kings,25,17,-0.505,1.064,1.015,1.568,0.79,0.925
2025,Dariq Whitehead,SF,Brooklyn Nets,Atlanta Hawks,25,16,-0.505,1.882,0.983,2.387,0.699,0.869
2025,Dariq Whitehead,SF,Brooklyn Nets,Dallas Mavericks,25,19,-0.505,0.6,0.831,1.105,0.847,0.838
2025,Dariq Whitehead,SF,Brooklyn Nets,Miami Heat,25,20,-0.505,1.143,0.857,1.648,0.781,0.827
2025,Dariq Whitehead,SF,Brooklyn Nets,Chicago Bulls,25,18,-0.505,1.234,0.861,1.739,0.77,0.825
2025,Dariq Whitehead,SF,Brooklyn Nets,Phoenix Suns,25,21,-0.505,0.395,0.562,0.9,0.874,0.687
2025,Dariq Whitehead,SF,Brooklyn Nets,Portland Trail Blazers,25,22,-0.505,1.194,0.566,1.699,0.775,0.649
2025,Dariq Whitehead,SF,Brooklyn Nets,San Antonio Spurs,25,23,-0.505,0.392,0.468,0.897,0.874,0.631
2025,Dariq Whitehead,SF,Brooklyn Nets,Toronto Raptors,25,24,-0.505,1.249,0.285,1.753,0.769,0.478
2025,Darius Garland,PG,Cleveland Cavaliers,Oklahoma City Thunder,2,1,0.908,1.646,0.331,0.738,0.895,0.557
2025,David Duke Jr.,SG,San Antonio Spurs,Oklahoma City Thunder,23,1,-0.346,1.265,2.497,1.612,0.785,1.812
2025,David Duke Jr.,SG,San Antonio Spurs,Cleveland Cavaliers,23,2,-0.346,1.342,2.166,1.688,0.776,1.61
2025,David Duke Jr.,SG,San Antonio Spurs,Boston Celtics,23,3,-0.346,0.808,2.068,1.154,0.841,1.577
2025,David Duke Jr.,SG,San Antonio Spurs,Houston Rockets,23,4,-0.346,0.724,1.584,1.07,0.852,1.291
2025,David Duke Jr.,SG,San Antonio Spurs,New York Knicks,23,5,-0.346,0.807,1.477,1.153,0.841,1.222
2025,David Duke Jr.,SG,San Antonio Spurs,Indiana Pacers,23,6,-0.346,0.275,1.318,0.621,0.911,1.155
2025,David Duke Jr.,SG,San Antonio Spurs,Los Angeles Clippers,23,9,-0.346,1.026,1.355,1.372,0.814,1.139
2025,David Duke Jr.,SG,San Antonio Spurs,Denver Nuggets,23,8,-0.346,0.812,1.304,1.158,0.841,1.118
2025,David Duke Jr.,SG,San Antonio Spurs,Minnesota Timberwolves,23,10,-0.346,1.353,1.297,1.7,0.775,1.088
2025,David Duke Jr.,SG,San Antonio Spurs,Los Angeles Lakers,23,7,-0.346,1.047,1.226,1.393,0.811,1.06
2025,David Duke Jr.,SG,San Antonio Spurs,Golden State Warriors,23,12,-0.346,0.448,1.103,0.794,0.888,1.017
2025,David Duke Jr.,SG,San Antonio Spurs,Memphis Grizzlies,23,13,-0.346,0.996,1.119,1.342,0.818,0.998
2025,David Duke Jr.,SG,San Antonio Spurs,Milwaukee Bucks,23,11,-0.346,0.683,1.091,1.029,0.857,0.997
2025,David Duke Jr.,SG,San Antonio Spurs,Detroit Pistons,23,14,-0.346,2.249,0.853,2.595,0.678,0.783
2025,David Duke Jr.,SG,San Antonio Spurs,Orlando Magic,23,15,-0.346,0.142,0.673,0.488,0.929,0.776
2025,David Duke Jr.,SG,San Antonio Spurs,Sacramento Kings,23,17,-0.346,0.908,0.546,1.254,0.828,0.659
2025,David Duke Jr.,SG,San Antonio Spurs,Atlanta Hawks,23,16,-0.346,1.001,0.514,1.347,0.817,0.635
2025,David Duke Jr.,SG,San Antonio Spurs,Chicago Bulls,23,18,-0.346,0.842,0.393,1.188,0.837,0.57
2025,David Duke Jr.,SG,San Antonio Spurs,Miami Heat,23,20,-0.346,1.223,0.389,1.57,0.79,0.549
2025,David Duke Jr.,SG,San Antonio Spurs,Dallas Mavericks,23,19,-0.346,1.335,0.363,1.682,0.777,0.529
2025,David Duke Jr.,SG,San Antonio Spurs,Portland Trail Blazers,23,22,-0.346,0.782,0.097,1.128,0.844,0.396
2025,David Duke Jr.,SG,San Antonio Spurs,Phoenix Suns,23,21,-0.346,1.298,0.093,1.644,0.781,0.369
2025,David Roddy,PF,Philadelphia 76ers,Oklahoma City Thunder,26,1,-0.299,0.795,3.024,1.094,0.849,2.154
2025,David Roddy,PF,Philadelphia 76ers,Cleveland Cavaliers,26,2,-0.299,1.717,2.693,2.017,0.739,1.911
2025,David Roddy,PF,Philadelphia 76ers,Boston Celtics,26,3,-0.299,1.509,2.594,1.808,0.762,1.862
2025,David Roddy,PF,Philadelphia 76ers,Houston Rockets,26,4,-0.299,0.863,2.11,1.163,0.84,1.602
2025,David Roddy,PF,Philadelphia 76ers,New York Knicks,26,5,-0.299,0.825,2.003,1.125,0.845,1.54
2025,David Roddy,PF,Philadelphia 76ers,Los Angeles Clippers,26,9,-0.299,-0.25,1.882,0.05,0.993,1.526
2025,David Roddy,PF,Atlanta Hawks,Oklahoma City Thunder,16,1,-0.425,0.795,1.983,1.22,0.833,1.523
2025,David Roddy,PF,Philadelphia 76ers,Denver Nuggets,26,8,-0.299,0.4,1.83,0.699,0.9,1.458
2025,David Roddy,PF,Philadelphia 76ers,Indiana Pacers,26,6,-0.299,0.96,1.844,1.259,0.828,1.438
2025,David Roddy,PF,Philadelphia 76ers,Minnesota Timberwolves,26,10,-0.299,0.731,1.823,1.031,0.857,1.437
2025,David Roddy,PF,Philadelphia 76ers,Los Angeles Lakers,26,7,-0.299,0.286,1.752,0.586,0.916,1.418
2025,David Roddy,PF,Philadelphia 76ers,Memphis Grizzlies,26,13,-0.299,0.525,1.645,0.824,0.884,1.341
2025,David Roddy,PF,Philadelphia 76ers,Golden State Warriors,26,12,-0.299,0.698,1.63,0.997,0.861,1.322
2025,David Roddy,PF,Atlanta Hawks,Cleveland Cavaliers,16,2,-0.425,1.717,1.652,2.143,0.725,1.281
2025,David Roddy,PF,Philadelphia 76ers,Milwaukee Bucks,26,11,-0.299,2.524,1.617,2.824,0.655,1.232
2025,David Roddy,PF,Atlanta Hawks,Boston Celtics,16,3,-0.425,1.509,1.553,1.934,0.748,1.231
2025,David Roddy,PF,Philadelphia 76ers,Detroit Pistons,26,14,-0.299,0.573,1.38,0.873,0.877,1.179
2025,David Roddy,PF,Philadelphia 76ers,Orlando Magic,26,15,-0.299,1.217,1.199,1.517,0.797,1.038
2025,David Roddy,PF,Philadelphia 76ers,Sacramento Kings,26,17,-0.299,0.523,1.073,0.822,0.884,0.997
2025,David Roddy,PF,Philadelphia 76ers,Atlanta Hawks,26,16,-0.299,0.235,1.041,0.534,0.923,0.994
2025,David Roddy,PF,Atlanta Hawks,Houston Rockets,16,4,-0.425,0.863,1.07,1.288,0.824,0.971
2025,David Roddy,PF,Philadelphia 76ers,Chicago Bulls,26,18,-0.299,0.411,0.919,0.71,0.899,0.911
2025,David Roddy,PF,Atlanta Hawks,New York Knicks,16,5,-0.425,0.825,0.962,1.251,0.829,0.909
2025,David Roddy,PF,Atlanta Hawks,Los Angeles Clippers,16,9,-0.425,-0.25,0.841,0.175,0.974,0.894
2025,David Roddy,PF,Philadelphia 76ers,Miami Heat,26,20,-0.299,0.861,0.915,1.161,0.84,0.885
2025,David Roddy,PF,Houston Rockets,Oklahoma City Thunder,4,1,-0.891,0.795,0.913,1.686,0.777,0.859
2025,David Roddy,PF,Atlanta Hawks,Denver Nuggets,16,8,-0.425,0.4,0.789,0.825,0.884,0.827
2025,David Roddy,PF,Philadelphia 76ers,Dallas Mavericks,26,19,-0.299,1.939,0.89,2.238,0.715,0.82
2025,David Roddy,PF,Atlanta Hawks,Indiana Pacers,16,6,-0.425,0.96,0.803,1.385,0.812,0.807
2025,David Roddy,PF,Atlanta Hawks,Minnesota Timberwolves,16,10,-0.425,0.731,0.782,1.157,0.841,0.806
2025,David Roddy,PF,Atlanta Hawks,Los Angeles Lakers,16,7,-0.425,0.286,0.712,0.712,0.899,0.786
2025,David Roddy,PF,Philadelphia 76ers,Portland Trail Blazers,26,22,-0.299,0.482,0.624,0.781,0.889,0.73
2025,David Roddy,PF,Atlanta Hawks,Memphis Grizzlies,16,13,-0.425,0.525,0.605,0.95,0.867,0.71
2025,David Roddy,PF,Atlanta Hawks,Golden State Warriors,16,12,-0.425,0.698,0.589,1.123,0.845,0.691
2025,David Roddy,PF,Philadelphia 76ers,Phoenix Suns,26,21,-0.299,1.486,0.62,1.786,0.765,0.678
2025,David Roddy,PF,Philadelphia 76ers,San Antonio Spurs,26,23,-0.299,0.484,0.526,0.783,0.889,0.672
2025,David Roddy,PF,Houston Rockets,Cleveland Cavaliers,4,2,-0.891,1.717,0.582,2.609,0.676,0.62
2025,David Roddy,PF,Atlanta Hawks,Milwaukee Bucks,16,11,-0.425,2.524,0.576,2.949,0.642,0.603
2025,David Roddy,PF,Houston Rockets,Boston Celtics,4,3,-0.891,1.509,0.484,2.4,0.698,0.569
2025,David Roddy,PF,Atlanta Hawks,Detroit Pistons,16,14,-0.425,0.573,0.339,0.999,0.861,0.548
2025,David Roddy,PF,Philadelphia 76ers,Toronto Raptors,26,24,-0.299,1.283,0.343,1.583,0.789,0.521
2025,David Roddy,PF,Atlanta Hawks,Orlando Magic,16,15,-0.425,1.217,0.159,1.643,0.782,0.408
2025,David Roddy,PF,Philadelphia 76ers,Brooklyn Nets,26,25,-0.299,0.624,0.058,0.923,0.871,0.383
2025,David Roddy,PF,Atlanta Hawks,Sacramento Kings,16,17,-0.425,0.523,0.032,0.948,0.867,0.366
2025,Davion Mitchell,PG,Toronto Raptors,Oklahoma City Thunder,24,1,-0.178,1.646,2.681,1.824,0.761,1.913
2025,Davion Mitchell,PG,Toronto Raptors,Cleveland Cavaliers,24,2,-0.178,0.908,2.35,1.086,0.85,1.75
2025,Davion Mitchell,PG,Toronto Raptors,Boston Celtics,24,3,-0.178,0.432,2.251,0.61,0.913,1.716
2025,Davion Mitchell,PG,Miami Heat,Oklahoma City Thunder,20,1,0.39,1.646,2.108,1.256,0.828,1.596
2025,Davion Mitchell,PG,Miami Heat,Cleveland Cavaliers,20,2,0.39,0.908,1.777,0.518,0.925,1.437
2025,Davion Mitchell,PG,Toronto Raptors,Houston Rockets,24,4,-0.178,0.457,1.768,0.635,0.909,1.424
2025,Davion Mitchell,PG,Miami Heat,Boston Celtics,20,3,0.39,0.432,1.679,0.041,0.994,1.405
2025,Davion Mitchell,PG,Toronto Raptors,New York Knicks,24,5,-0.178,1.105,1.66,1.283,0.825,1.326
2025,Davion Mitchell,PG,Toronto Raptors,Minnesota Timberwolves,24,10,-0.178,0.2,1.48,0.378,0.945,1.266
2025,Davion Mitchell,PG,Toronto Raptors,Los Angeles Clippers,24,9,-0.178,1.03,1.539,1.208,0.834,1.257
2025,Davion Mitchell,PG,Toronto Raptors,Denver Nuggets,24,8,-0.178,0.822,1.487,1,0.861,1.237
2025,Davion Mitchell,PG,Toronto Raptors,Indiana Pacers,24,6,-0.178,1.379,1.501,1.557,0.792,1.217
2025,Davion Mitchell,PG,Toronto Raptors,Los Angeles Lakers,24,7,-0.178,1.252,1.409,1.431,0.807,1.168
2025,Davion Mitchell,PG,Toronto Raptors,Memphis Grizzlies,24,13,-0.178,0.849,1.302,1.027,0.857,1.124
2025,Davion Mitchell,PG,Miami Heat,Houston Rockets,20,4,0.39,0.457,1.195,0.066,0.99,1.113
2025,Davion Mitchell,PG,Toronto Raptors,Golden State Warriors,24,12,-0.178,1.025,1.287,1.203,0.835,1.106
2025,Davion Mitchell,PG,Toronto Raptors,Milwaukee Bucks,24,11,-0.178,1.065,1.274,1.243,0.83,1.097
2025,Davion Mitchell,PG,Miami Heat,New York Knicks,20,5,0.39,1.105,1.088,0.715,0.898,1.012
2025,Davion Mitchell,PG,Toronto Raptors,Detroit Pistons,24,14,-0.178,1.099,1.037,1.277,0.826,0.952
2025,Davion Mitchell,PG,Miami Heat,Minnesota Timberwolves,20,10,0.39,0.2,0.908,0,1,0.945
2025,Davion Mitchell,PG,Miami Heat,Los Angeles Clippers,20,9,0.39,1.03,0.967,0.639,0.909,0.943
2025,Davion Mitchell,PG,Miami Heat,Denver Nuggets,20,8,0.39,0.822,0.915,0.432,0.937,0.924
2025,Davion Mitchell,PG,Miami Heat,Indiana Pacers,20,6,0.39,1.379,0.929,0.988,0.862,0.902
2025,Davion Mitchell,PG,Toronto Raptors,Orlando Magic,24,15,-0.178,0.182,0.856,0.36,0.947,0.893
2025,Davion Mitchell,PG,Miami Heat,Los Angeles Lakers,20,7,0.39,1.252,0.837,0.862,0.879,0.854
2025,Davion Mitchell,PG,Miami Heat,Memphis Grizzlies,20,13,0.39,0.849,0.73,0.458,0.934,0.811
2025,Davion Mitchell,PG,Miami Heat,Golden State Warriors,20,12,0.39,1.025,0.714,0.634,0.909,0.792
2025,Davion Mitchell,PG,Miami Heat,Milwaukee Bucks,20,11,0.39,1.065,0.702,0.674,0.904,0.783
2025,Davion Mitchell,PG,Toronto Raptors,Sacramento Kings,24,17,-0.178,0.871,0.73,1.05,0.854,0.78
2025,Davion Mitchell,PG,Toronto Raptors,Atlanta Hawks,24,16,-0.178,1.258,0.698,1.436,0.806,0.741
2025,Davion Mitchell,PG,Toronto Raptors,Miami Heat,24,20,-0.178,0.39,0.572,0.569,0.918,0.711
2025,Davion Mitchell,PG,Toronto Raptors,Chicago Bulls,24,18,-0.178,0.694,0.576,0.873,0.877,0.697
2025,Davion Mitchell,PG,Toronto Raptors,Dallas Mavericks,24,19,-0.178,1.413,0.547,1.591,0.788,0.643
2025,Davion Mitchell,PG,Miami Heat,Detroit Pistons,20,14,0.39,1.099,0.464,0.708,0.899,0.638
2025,Davion Mitchell,PG,Miami Heat,Orlando Magic,20,15,0.39,0.182,0.284,0,1,0.57
2025,Davion Mitchell,PG,Toronto Raptors,Portland Trail Blazers,24,22,-0.178,0.141,0.281,0.319,0.953,0.55
2025,Davion Mitchell,PG,Toronto Raptors,Phoenix Suns,24,21,-0.178,0.387,0.277,0.565,0.919,0.534
2025,Davion Mitchell,PG,Miami Heat,Sacramento Kings,20,17,0.39,0.871,0.157,0.481,0.93,0.467
2025,Davion Mitchell,PG,Toronto Raptors,San Antonio Spurs,24,23,-0.178,0.766,0.184,0.945,0.868,0.457
2025,Davion Mitchell,PG,Miami Heat,Atlanta Hawks,20,16,0.39,1.258,0.125,0.867,0.878,0.426
2025,Davion Mitchell,PG,Miami Heat,Chicago Bulls,20,18,0.39,0.694,0.004,0.304,0.955,0.384
2025,Day'Ron Sharpe,C,Brooklyn Nets,Oklahoma City Thunder,25,1,0.149,1.018,2.966,0.869,0.878,2.13
2025,Day'Ron Sharpe,C,Brooklyn Nets,Cleveland Cavaliers,25,2,0.149,0.96,2.635,0.811,0.885,1.935
2025,Day'Ron Sharpe,C,Brooklyn Nets,Boston Celtics,25,3,0.149,0.929,2.536,0.78,0.89,1.877
2025,Day'Ron Sharpe,C,Brooklyn Nets,Houston Rockets,25,4,0.149,0.807,2.052,0.659,0.906,1.594
2025,Day'Ron Sharpe,C,Brooklyn Nets,New York Knicks,25,5,0.149,1.332,1.945,1.184,0.837,1.502
2025,Day'Ron Sharpe,C,Brooklyn Nets,Indiana Pacers,25,6,0.149,0.754,1.786,0.606,0.913,1.437
2025,Day'Ron Sharpe,C,Brooklyn Nets,Los Angeles Clippers,25,9,0.149,1.266,1.824,1.117,0.846,1.433
2025,Day'Ron Sharpe,C,Brooklyn Nets,Minnesota Timberwolves,25,10,0.149,1.008,1.765,0.859,0.879,1.411
2025,Day'Ron Sharpe,C,Brooklyn Nets,Denver Nuggets,25,8,0.149,1.827,1.772,1.678,0.777,1.374
2025,Day'Ron Sharpe,C,Brooklyn Nets,Golden State Warriors,25,12,0.149,-0.087,1.572,0,1,1.343
2025,Day'Ron Sharpe,C,Brooklyn Nets,Los Angeles Lakers,25,7,0.149,1.908,1.694,1.759,0.768,1.324
2025,Day'Ron Sharpe,C,Brooklyn Nets,Memphis Grizzlies,25,13,0.149,0.773,1.587,0.624,0.911,1.317
2025,Day'Ron Sharpe,C,Brooklyn Nets,Milwaukee Bucks,25,11,0.149,0.498,1.559,0.35,0.949,1.315
2025,Day'Ron Sharpe,C,Brooklyn Nets,Detroit Pistons,25,14,0.149,0.988,1.322,0.839,0.882,1.146
2025,Day'Ron Sharpe,C,Brooklyn Nets,Orlando Magic,25,15,0.149,0.455,1.141,0.306,0.955,1.067
2025,Day'Ron Sharpe,C,Brooklyn Nets,Atlanta Hawks,25,16,0.149,0.616,0.983,0.467,0.932,0.963
2025,Day'Ron Sharpe,C,Brooklyn Nets,Sacramento Kings,25,17,0.149,1.198,1.015,1.049,0.854,0.951
2025,Day'Ron Sharpe,C,Brooklyn Nets,Miami Heat,25,20,0.149,0.612,0.857,0.464,0.933,0.887
2025,Day'Ron Sharpe,C,Brooklyn Nets,Chicago Bulls,25,18,0.149,0.827,0.861,0.678,0.903,0.878
2025,Day'Ron Sharpe,C,Brooklyn Nets,Dallas Mavericks,25,19,0.149,1.114,0.831,0.965,0.865,0.845
2025,Day'Ron Sharpe,C,Brooklyn Nets,Phoenix Suns,25,21,0.149,0.34,0.562,0.191,0.972,0.726
2025,Day'Ron Sharpe,C,Brooklyn Nets,Portland Trail Blazers,25,22,0.149,0.7,0.566,0.552,0.921,0.708
2025,Day'Ron Sharpe,C,Brooklyn Nets,San Antonio Spurs,25,23,0.149,2.35,0.468,2.201,0.719,0.569
2025,Day'Ron Sharpe,C,Brooklyn Nets,Toronto Raptors,25,24,0.149,0.899,0.285,0.75,0.894,0.528
2025,De'Aaron Fox,PG,San Antonio Spurs,Oklahoma City Thunder,23,1,0.766,1.646,2.497,0.88,0.876,1.849
2025,De'Aaron Fox,PG,San Antonio Spurs,Cleveland Cavaliers,23,2,0.766,0.908,2.166,0.142,0.979,1.691
2025,De'Aaron Fox,PG,San Antonio Spurs,Boston Celtics,23,3,0.766,0.432,2.068,0,1,1.641
2025,De'Aaron Fox,PG,Sacramento Kings,Oklahoma City Thunder,17,1,0.871,1.646,1.951,0.775,0.89,1.527
2025,De'Aaron Fox,PG,Sacramento Kings,Cleveland Cavaliers,17,2,0.871,0.908,1.62,0.037,0.995,1.37
2025,De'Aaron Fox,PG,San Antonio Spurs,Houston Rockets,23,4,0.766,0.457,1.584,0,1,1.35
2025,De'Aaron Fox,PG,Sacramento Kings,Boston Celtics,17,3,0.871,0.432,1.521,0,1,1.313
2025,De'Aaron Fox,PG,San Antonio Spurs,New York Knicks,23,5,0.766,1.105,1.477,0.339,0.95,1.266
2025,De'Aaron Fox,PG,San Antonio Spurs,Los Angeles Clippers,23,9,0.766,1.03,1.355,0.263,0.961,1.198
2025,De'Aaron Fox,PG,San Antonio Spurs,Denver Nuggets,23,8,0.766,0.822,1.304,0.056,0.992,1.179
2025,De'Aaron Fox,PG,San Antonio Spurs,Minnesota Timberwolves,23,10,0.766,0.2,1.297,0,1,1.178
2025,De'Aaron Fox,PG,San Antonio Spurs,Indiana Pacers,23,6,0.766,1.379,1.318,0.612,0.912,1.156
2025,De'Aaron Fox,PG,San Antonio Spurs,Los Angeles Lakers,23,7,0.766,1.252,1.226,0.486,0.93,1.107
2025,De'Aaron Fox,PG,San Antonio Spurs,Memphis Grizzlies,23,13,0.766,0.849,1.119,0.082,0.988,1.066
2025,De'Aaron Fox,PG,San Antonio Spurs,Golden State Warriors,23,12,0.766,1.025,1.103,0.258,0.962,1.047
2025,De'Aaron Fox,PG,San Antonio Spurs,Milwaukee Bucks,23,11,0.766,1.065,1.091,0.298,0.956,1.037
2025,De'Aaron Fox,PG,Sacramento Kings,Houston Rockets,17,4,0.871,0.457,1.038,0,1,1.023
2025,De'Aaron Fox,PG,Sacramento Kings,New York Knicks,17,5,0.871,1.105,0.93,0.234,0.966,0.944
2025,De'Aaron Fox,PG,San Antonio Spurs,Detroit Pistons,23,14,0.766,1.099,0.853,0.332,0.951,0.893
2025,De'Aaron Fox,PG,Sacramento Kings,Los Angeles Clippers,17,9,0.871,1.03,0.809,0.158,0.977,0.876
2025,De'Aaron Fox,PG,Sacramento Kings,Denver Nuggets,17,8,0.871,0.822,0.757,0,1,0.854
2025,De'Aaron Fox,PG,Sacramento Kings,Minnesota Timberwolves,17,10,0.871,0.2,0.75,0,1,0.85
2025,De'Aaron Fox,PG,Sacramento Kings,Indiana Pacers,17,6,0.871,1.379,0.771,0.508,0.927,0.833
2025,De'Aaron Fox,PG,San Antonio Spurs,Orlando Magic,23,15,0.766,0.182,0.673,0,1,0.804
2025,De'Aaron Fox,PG,Sacramento Kings,Los Angeles Lakers,17,7,0.871,1.252,0.68,0.381,0.944,0.785
2025,De'Aaron Fox,PG,Sacramento Kings,Memphis Grizzlies,17,13,0.871,0.849,0.573,0,1,0.744
2025,De'Aaron Fox,PG,Sacramento Kings,Golden State Warriors,17,12,0.871,1.025,0.557,0.153,0.977,0.725
2025,De'Aaron Fox,PG,San Antonio Spurs,Sacramento Kings,23,17,0.766,0.871,0.546,0.105,0.984,0.722
2025,De'Aaron Fox,PG,Sacramento Kings,Milwaukee Bucks,17,11,0.871,1.065,0.544,0.193,0.971,0.715
2025,De'Aaron Fox,PG,San Antonio Spurs,Atlanta Hawks,23,16,0.766,1.258,0.514,0.491,0.929,0.68
2025,De'Aaron Fox,PG,San Antonio Spurs,Chicago Bulls,23,18,0.766,0.694,0.393,0,1,0.636
2025,De'Aaron Fox,PG,San Antonio Spurs,Miami Heat,23,20,0.766,0.39,0.389,0,1,0.633
2025,De'Aaron Fox,PG,San Antonio Spurs,Dallas Mavericks,23,19,0.766,1.413,0.363,0.646,0.908,0.581
2025,De'Aaron Fox,PG,Sacramento Kings,Detroit Pistons,17,14,0.871,1.099,0.307,0.227,0.966,0.571
2025,De'Aaron Fox,PG,Sacramento Kings,Orlando Magic,17,15,0.871,0.182,0.127,0,1,0.476
2025,De'Aaron Fox,PG,San Antonio Spurs,Portland Trail Blazers,23,22,0.766,0.141,0.097,0,1,0.458
2025,De'Aaron Fox,PG,San Antonio Spurs,Phoenix Suns,23,21,0.766,0.387,0.093,0,1,0.456
2025,De'Andre Hunter,SF,Atlanta Hawks,Oklahoma City Thunder,16,1,0.528,0.332,1.983,0,1,1.59
2025,De'Andre Hunter,SF,Atlanta Hawks,Cleveland Cavaliers,16,2,0.528,0.475,1.652,0,1,1.391
2025,De'Andre Hunter,SF,Atlanta Hawks,Boston Celtics,16,3,0.528,1.283,1.553,0.755,0.893,1.289
2025,De'Andre Hunter,SF,Atlanta Hawks,Houston Rockets,16,4,0.528,1.573,1.07,1.045,0.855,0.984
2025,De'Andre Hunter,SF,Atlanta Hawks,New York Knicks,16,5,0.528,0.764,0.962,0.236,0.965,0.963
2025,De'Andre Hunter,SF,Atlanta Hawks,Indiana Pacers,16,6,0.528,0.534,0.803,0.006,0.999,0.882
2025,De'Andre Hunter,SF,Atlanta Hawks,Minnesota Timberwolves,16,10,0.528,-0.433,0.782,0,1,0.869
2025,De'Andre Hunter,SF,Atlanta Hawks,Los Angeles Clippers,16,9,0.528,1.392,0.841,0.864,0.878,0.856
2025,De'Andre Hunter,SF,Atlanta Hawks,Denver Nuggets,16,8,0.528,0.927,0.789,0.399,0.942,0.85
2025,De'Andre Hunter,SF,Atlanta Hawks,Los Angeles Lakers,16,7,0.528,2.119,0.712,1.591,0.788,0.742
2025,De'Andre Hunter,SF,Atlanta Hawks,Milwaukee Bucks,16,11,0.528,0.667,0.576,0.139,0.979,0.738
2025,De'Andre Hunter,SF,Atlanta Hawks,Golden State Warriors,16,12,0.528,1.484,0.589,0.956,0.866,0.7
2025,De'Andre Hunter,SF,Cleveland Cavaliers,Oklahoma City Thunder,2,1,0.445,0.332,0.331,0,1,0.599
2025,De'Andre Hunter,SF,Atlanta Hawks,Detroit Pistons,16,14,0.528,0.84,0.339,0.312,0.954,0.585
2025,De'Andre Hunter,SF,Atlanta Hawks,Orlando Magic,16,15,0.528,1.486,0.159,0.958,0.866,0.442
2025,De'Andre Hunter,SF,Atlanta Hawks,Sacramento Kings,16,17,0.528,1.064,0.032,0.536,0.923,0.388
2025,De'Anthony Melton,SG,Golden State Warriors,Oklahoma City Thunder,12,1,0.259,1.265,1.394,1.007,0.86,1.18
2025,De'Anthony Melton,SG,Golden State Warriors,Cleveland Cavaliers,12,2,0.259,1.342,1.063,1.083,0.85,0.978
2025,De'Anthony Melton,SG,Golden State Warriors,Boston Celtics,12,3,0.259,0.808,0.964,0.55,0.921,0.947
2025,De'Anthony Melton,SG,Golden State Warriors,Houston Rockets,12,4,0.259,0.724,0.481,0.466,0.933,0.661
2025,De'Anthony Melton,SG,Golden State Warriors,New York Knicks,12,5,0.259,0.807,0.373,0.548,0.921,0.592
